Observer;SessionID;Block;Trial;OnsetDelay;Yellow;Switch;SwitchTime;Gap;Direction;Response;RT
SBS92w;2017-06-02-09-17-56;2;6;1,02776957238;False;left;1,7;-0,15;-1;both;0,394999980927
SBS92w;2017-06-02-09-17-56;2;7;1,18221352802;True;neither;1,5;-0,15;-1;neither;0,974999904633
SBS92w;2017-06-02-09-17-56;2;8;1,11445320234;False;right;1,7;0,15;-1;both;1,75699996948
SBS92w;2017-06-02-09-17-56;2;9;0,899803746281;True;both;1,1;0,15;1;neither;2,31299996376
SBS92w;2017-06-02-09-17-56;2;10;1,10941600553;False;left;1,9;0,0;-1;left;0,75200009346
SBS92w;2017-06-02-09-17-56;2;11;0,991653570118;True;both;1,1;0,0;1;both;0,569999933243
SBS92w;2017-06-02-09-17-56;2;12;1,12067467116;False;right;1,7;0,15;1;right;0,624000072479
SBS92w;2017-06-02-09-17-56;2;13;0,99973724764;True;both;1,3;0,0;-1;right;0,578000068665
SBS92w;2017-06-02-09-17-56;2;14;0,921140799958;False;left;1,3;0,0;-1;both;0,493000030518
SBS92w;2017-06-02-09-17-56;2;15;1,02732037151;True;left;1,1;0,0;-1;both;1,88000011444
SBS92w;2017-06-02-09-17-56;2;16;0,968567395902;False;both;1,3;0,15;-1;neither;0,49599981308
SBS92w;2017-06-02-09-17-56;2;17;1,13558478382;True;both;1,5;0,0;-1;left;0,521000146866
SBS92w;2017-06-02-09-17-56;2;18;1,07771344033;False;right;1,5;0,0;1;right;0,701999902725
SBS92w;2017-06-02-09-17-56;2;19;0,940506668267;True;right;1,7;0,0;-1;both;0,790999889374
SBS92w;2017-06-02-09-17-56;2;20;0,977417696799;False;left;1,3;-0,15;1;neither;1,22799992561
SBS92w;2017-06-02-09-17-56;2;21;0,972784977481;True;left;1,9;-0,15;1;left;0,56200003624
SBS92w;2017-06-02-09-17-56;2;22;1,1466130093;False;right;1,9;0,15;1;neither;0,764999866486
SBS92w;2017-06-02-09-17-56;2;23;0,940912773027;True;neither;1,7;0,0;1;neither;1,15799999237
SBS92w;2017-06-02-09-17-56;2;24;0,806806368587;False;left;1,3;0,15;-1;left;0,580999851227
SBS92w;2017-06-02-09-17-56;2;25;0,835585566575;True;neither;1,7;-0,15;1;neither;0,55999994278
SBS92w;2017-06-02-09-17-56;2;26;1,15240364712;False;both;1,3;-0,15;1;both;0,771999835968
SBS92w;2017-06-02-09-17-56;2;27;0,937049023848;True;left;1,7;0,0;1;left;0,56200003624
SBS92w;2017-06-02-09-17-56;2;28;0,937564583615;False;right;1,5;-0,15;-1;right;0,469000101089
SBS92w;2017-06-02-09-17-56;2;29;0,820997197142;True;both;1,9;0,0;-1;left;0,84700012207
SBS92w;2017-06-02-09-17-56;2;30;0,960571751253;False;neither;1,1;-0,15;1;neither;0,486000061035
SBS92w;2017-06-02-09-17-56;2;31;0,941174455927;True;right;1,9;0,0;-1;right;1,59599995613
SBS92w;2017-06-02-09-17-56;2;32;0,87376236942;False;left;1,9;0,0;-1;left;0,56200003624
SBS92w;2017-06-02-09-17-56;2;33;0,909896875798;True;neither;1,5;0,0;1;neither;0,504999876022
SBS92w;2017-06-02-09-17-56;2;34;0,910974739133;False;left;1,5;0,15;-1;neither;0,75
SBS92w;2017-06-02-09-17-56;2;35;0,875485587945;True;right;1,1;0,0;-1;neither;0,62099981308
SBS92w;2017-06-02-09-17-56;2;36;0,886991930287;False;right;1,1;0,15;-1;right;0,521000146866
SBS92w;2017-06-02-09-17-56;2;37;1,08415683582;True;neither;1,5;0,15;-1;neither;0,792999982834
SBS92w;2017-06-02-09-17-56;2;38;0,8650855353;False;both;1,1;-0,15;1;right;0,765000104904
SBS92w;2017-06-02-09-17-56;2;39;1,05858155801;True;right;1,9;-0,15;1;right;1,57999992371
